t,XA1,XB1,XC1,XD1,XE1,YA1,YB1,YC1,YD1,YE1,
18.,0.80819570189212,0.19538510210232,1.3936237082415e-002,1.1571128889092e-004,-1.7632752365739e-002,0.84131792599265,0.15254536204454,7.2537581144066e-003,3.011366689014e-005,0.68148869216681,
19.,0.80470114030198,0.19699344640592,1.4134342004014e-002,1.1756031873583e-004,-1.5946489030653e-002,0.83950098253363,0.15413521756643,7.3728517855944e-003,3.06613293326e-005,0.67796225185227,
20.,0.80150273721695,0.19847873405692,1.4320467305867e-002,1.1930408972968e-004,-1.4421242669465e-002,0.83782124501638,0.15560497716355,7.4847336277177e-003,3.1177749556207e-005,0.67470035647555,
21.,0.79856972199056,0.19985541433406,1.4495594913188e-002,1.2095034356347e-004,-1.3041681581378e-002,0.83626448877986,0.15696744114874,7.5899555259564e-003,3.1665075656972e-005,0.67167542702951,
22.,0.79587395764893,0.20113679126841,1.4660670909749e-002,1.2250662729109e-004,-1.1793926454383e-002,0.83481742704756,0.15823455481975,7.6890568837048e-003,3.2125434968263e-005,0.66886168990914,
23.,0.79338983109969,0.20233500507941,1.4816597595139e-002,1.2398021947459e-004,-1.0665413993714e-002,0.83346776534655,0.1594173557863,7.7825583432538e-003,3.2560905716378e-005,0.66623529031127,
24.,0.79109411959098,0.20346104736927,1.4964228139178e-002,1.2537807692427e-004,-9.6447731763473e-003,0.83220421914547,0.16052595643424,7.8709572398425e-003,3.2973495564781e-005,0.66377433197582,
25.,0.788965841616,0.20452480119226,1.5104363376415e-002,1.2670679872559e-004,-8.7217129833995e-003,0.8310165031759,0.16156955337464,7.9547245151468e-003,3.3365126057525e-005,0.66145886016006,
26.,0.78698609909694,0.20553509853852,1.523775032588e-002,1.2797260449457e-004,-7.8869205658348e-003,0.82989529976116,0.16255645684057,8.0343028333171e-003,3.3737622013276e-005,0.65927080246526,
27.,0.78513791636654,0.20649978913227,1.536508206967e-002,1.2918132411427e-004,-7.1319688925923e-003,0.82883221231258,0.16349413412712,8.1101056666483e-003,3.4092704993603e-005,0.65719387981381,
28.,0.783406080259,0.20742581568566,1.5486998674036e-002,1.3033839654217e-004,-6.4492330152396e-003,0.82781970904018,0.16438926224935,8.1825171453845e-003,3.4431990059103e-005,0.65521349765539,
29.,0.78177698455806,0.20831929184138,1.5604088885475e-002,1.3144887561635e-004,-5.8318141605355e-003,0.82685106090898,0.16524778597416,8.2518924944767e-003,3.4756985124171e-005,0.65331662545522,
30.,0.78023848114166,0.20918557997017,1.5716892379694e-002,1.3251744111096e-004,-5.2734709326396e-003,0.82592027697865,0.16607497824358,8.3185589075967e-003,3.5069092318597e-005,0.65149167073515,
31.,0.77877973940894,0.21002936676599,1.5825902382344e-002,1.3354841358846e-004,-4.7685569708613e-003,0.82502203950039,0.16687550074075,8.3828167342513e-003,3.5369610856832e-005,0.64972835241453,
32.,0.77739111496574,0.21085473521335,1.5931568516444e-002,1.3454577186075e-004,-4.3119644673935e-003,0.82415164050826,0.1676534629608,8.4449408788296e-003,3.565974100082e-005,0.64801757692763,
33.,0.77606402806508,0.21166523200333,1.60342997624e-002,1.3551317210414e-004,-3.8990730029166e-003,0.82330492112326,0.16841247864404,8.5051823305791e-003,3.5940588778196e-005,0.64635131955986,
34.,0.77479085193039,0.2124639298658,1.6134467442739e-002,1.3645396787161e-004,-3.5257032067958e-003,0.82247821437534,0.16915571882375,8.5637697608282e-003,3.6213171183913e-005,0.64472251261958,
35.,0.7735648108162,0.21325348458111,1.6232408165456e-002,1.3737123041447e-004,-3.1880747931736e-003,0.8216682920255,0.16988596104691,8.6209111383807e-003,3.6478421650139e-005,0.64312494141856,
36.,0.7723798874644,0.21403618665402,1.6328426677692e-002,1.3826776886514e-004,-2.8827685649795e-003,0.82087231562404,0.17060563455968,8.6767953261336e-003,3.6737195617148e-005,0.64155314854262,
37.,0.77123073948091,0.21481400778832,1.6422798595867e-002,1.3914614994829e-004,-2.6066920150449e-003,0.82008779185807,0.17131686142158,8.7315936318884e-003,3.6990276077709e-005,0.64000234652853,
38.,0.77011262407321,0.21558864240741,1.6515772989823e-002,1.4000871698044e-004,-2.3570481874215e-003,0.8193125321092,0.17202149363617,8.7854612943142e-003,3.723837900016e-005,0.63846833879972,
39.,0.76902133054307,0.21636154453435,1.6607574807508e-002,1.4085760799305e-004,-2.131307492928e-003,0.8185446160511,0.17272114647104,8.8385388913814e-003,3.7482158561776e-005,0.63694744853012,
40.,0.76795311991126,0.21713396038336,1.6698407133653e-002,1.4169477287338e-004,-1.9271822011429e-003,0.81778235905635,0.17341722819487,8.8909536635522e-003,3.772221214523e-005,0.63543645498578,
41.,0.76690467105433,0.21790695703185,1.6788453281085e-002,1.4252198946313e-004,-1.7426033567334e-003,0.81702428314677,0.17411096649149,8.9428207478544e-003,3.7959085067663e-005,0.63393253682235,
42.,0.76587303275254,0.21868144754304,1.6877878717232e-002,1.4334087859066e-004,-1.5756998914024e-003,0.81626909120324,0.17480343182584,8.9942443218581e-003,3.8193275024929e-005,0.63243322178051,
43.,0.76485558107582,0.21945821289905,1.6966832831089e-002,1.4415291803888e-004,-1.4247797239936e-003,0.81551564414731,0.17549555803947,9.0453186587255e-003,3.8425236243554e-005,0.63093634221287,
44.,0.76384998157043,0.2202379210869,1.7055450547867e-002,1.4495945547091e-004,-1.2883126606634e-003,0.81476294081148,0.17618816044677,9.0961290960409e-003,3.8655383340513e-005,0.62943999588534,
45.,0.76285415574697,0.22102114365751,1.7143853799765e-002,1.4576172034928e-004,-1.1649149246014e-003,0.81401010022695,0.17688195169133,9.1467529221963e-003,3.8884094896493e-005,0.62794251151853,
46.,0.76186625141084,0.22180837005304,1.7232152861996e-002,1.4656083489453e-004,-1.0533351607743e-003,0.81325634607309,0.17757755560564,9.1972601847995e-003,3.9111716752247e-005,0.6264424185659,
47.,0.76088461641604,0.22260001997192,1.7320447563573e-002,1.4735782413475e-004,-9.5244177567315e-004,0.81250099305135,0.17827551929945,9.2477144259823e-003,3.9338565040425e-005,0.62493842076089,
48.,0.75990777546246,0.22339645401534,1.7408828382329e-002,1.4815362510154e-004,-8.6121148522773e-004,0.81174343496524,0.17897632368306,9.2981733496723e-003,3.9564928966998e-005,0.62342937300354,
49.,0.7589344095936,0.22419798283366,1.7497377433516e-002,1.4894909522907e-004,-7.7871895600483e-004,0.81098313430796,0.17968039261278,9.3486894259263e-003,3.9791073357405e-005,0.62191426119589,
50.,0.75796333808693,0.22500487496777,1.7586169360949e-002,1.4974502001315e-004,-7.0412743565718e-004,0.81021961317821,0.18038810082705,9.3993104373313e-003,4.0017240983006e-005,0.62039218467285,
51.,0.75699350246101,0.22581736355816,1.7675272139264e-002,1.5054211998581e-004,-6.3668027842137e-004,0.80945244536316,0.18109978082407,9.4500799723078e-003,4.0243654683443e-005,0.61886234091209,
52.,0.7560239523538,0.2266356520742,1.7764747795336e-002,1.5134105705931e-004,-5.756932803909e-004,0.80868124944457,0.18181572881535,9.5010378699258e-003,4.0470519300194e-005,0.61732401223999,
53.,0.75505383305318,0.22745991919752,1.7854653056377e-002,1.5214244029078e-004,-5.2054774736685e-004,0.80790568280056,0.18253620987395,9.5522206205765e-003,4.0698023436131e-005,0.61577655428259,
54.,0.75408237448555,0.22829032297705,1.79450399317e-002,1.5294683111612e-004,-4.7068422541582e-004,0.80712543638936,0.18326146238254,9.6036617265634e-003,4.0926341055181e-005,0.6142193859392,
55.,0.75310888149062,0.22912700435761,1.8035956234575e-002,1.5375474809856e-004,-4.2559683090184e-004,0.80634023021563,0.18399170187358,9.6553920263845e-003,4.1155632935489e-005,0.61265198068273,
56.,0.75213272522991,0.22997009017154,1.8127446050088e-002,1.5456667123467e-004,-3.8482812276921e-004,0.80554980939094,0.18472712434248,9.7074399861875e-003,4.13860479886e-005,0.61107385901428,
57.,0.75115333559492,0.23081969567013,1.8219550154392e-002,1.5538304585693e-004,-3.4796446529806e-004,0.80475394071173,0.18546790910461,9.7598319615965e-003,4.1617724456401e-005,0.60948458192107,
58.,0.75017019449601,0.23167592666204,1.8312306390272e-002,1.562042861697e-004,-3.1463183448322e-004,0.80395240968684,0.18621422125784,9.8125924328371e-003,4.1850790996677e-005,0.60788374520516,
59.,0.74918282992756,0.23253888131614,1.8405750003494e-002,1.5703077845188e-004,-2.8449202564946e-004,0.80314501795567,0.18696621380438,9.8657442158289e-003,4.2085367667357e-005,0.60627097456779,
60.,0.7481908107174,0.23340865167863,1.8499913943963e-002,1.5786288395723e-004,-2.5723922395693e-004,0.80233158104556,0.18772402947861,9.9193086516706e-003,4.232156681869e-005,0.60464592134845,
61.,0.74719374187912,0.23428532494708,1.8594829135367e-002,1.5870094154073e-004,-2.3259690310685e-004,0.80151192642322,0.18848780232142,9.9733057767184e-003,4.2559493901878e-005,0.60300825883118,
62.,0.74619126049611,0.23516898453813,1.8690524716591e-002,1.5954527003642e-004,-2.103150208683e-004,0.80068589180143,0.18925765903609,1.0027754475249e-002,4.2799248201938e-005,0.60135767904189,
63.,0.74518303207442,0.23605971098033,1.8787028257878e-002,1.6039617041076e-004,-1.9016748304073e-004,0.79985332366682,0.19003372015622,1.0082672616506e-002,4.304092350193e-005,0.59969388997059,
64.,0.74416874730917,0.23695758265889,1.88843659544e-002,1.6125392771244e-004,-1.7194985017504e-004,0.79901407599937,0.19081610105177,1.0138077177745e-002,4.3284608685037e-005,0.59801661316118,
65.,0.74314811921593,0.23786267643542,1.8982562799647e-002,1.6211881283852e-004,-1.554772638356e-004,0.79816800915797,0.1916049127959,1.0193984354754e-002,4.3530388280413e-005,0.59632558161904,
66.,0.74212088058429,0.23877506816219,1.9081642740784e-002,1.629910841344e-004,-1.4058257139229e-004,0.79731498890987,0.19240026291225,1.0250409661139e-002,4.3778342958195e-005,0.59462053799352,
67.,0.74108678171602,0.23969483310758,1.9181628817906e-002,1.6387098884373e-004,-1.2711463035258e-004,0.79645488558479,0.1932022560193,1.0307368017581e-002,4.4028549978543e-005,0.59290123299793,
68.,0.74004558841476,0.24062204630695,1.9282543288917e-002,1.6475876442282e-004,-1.1493677504916e-004,0.79558757333702,0.19401099438642,1.0364873832103e-002,4.4281083599166e-005,0.5911674240349,
69.,0.73899708019789,0.24155678285093,1.9384407741586e-002,1.656546397327e-004,-1.0392543014253e-004,0.7947129295011,0.19482657841406,1.042294107231e-002,4.4536015445354e-005,0.58941887399929,
70.,0.73794104870533,0.24249911812127,1.9487243194165e-002,1.6655883612091e-004,-9.3968856891637e-005,0.79383083402859,0.19564910704873,1.0481583330452e-002,4.479341484615e-005,0.58765535023456,
71.,0.73687729628224,0.24344912798304,1.9591070185798e-002,1.6747156840356e-004,-8.4966019479399e-005,0.79294116899512,0.1964786781421,1.0540813882074e-002,4.5053349139975e-005,0.58587662362181,
72.,0.73580563471601,0.24440688894029,1.9695908857844e-002,1.6839304575771e-004,-7.682555990276e-005,0.79204381816837,0.19731538876195,1.0600645738935e-002,4.5315883952694e-005,0.58408246778353,
73.,0.73472588410991,0.2453724782615,1.9801779027087e-002,1.6932347253271e-004,-6.9464871032359e-005,0.79113866662888,0.19815933546201,1.0661091696815e-002,4.5581083450827e-005,0.58227265838661,
74.,0.73363787187791,0.24634597407982,1.9908700251724e-002,1.7026304898857e-004,-6.2809258443631e-005,0.79022560043676,0.19901061451624,1.0722164378752e-002,4.5849010572337e-005,0.5804469725312,
75.,0.73254143184697,0.24732745547265,2.0016691890925e-002,1.7121197196849e-004,-5.6791182519888e-005,0.78930450633817,0.19986932212286,1.0783876274206e-002,4.6119727237238e-005,0.57860518821387,
76.,0.73143640345494,0.24831700252403,2.0125773158654e-002,1.721704355122e-004,-5.1349573142411e-005,0.78837527150632,0.20073555458211,1.0846239774586e-002,4.6393294539988e-005,0.57674708385509,
77.,0.73032263103314,0.24931469637305,2.0235963172399e-002,1.7313863141587e-004,-4.642921001306e-005,0.78743778331254,0.20160940845169,1.0909267205532e-002,4.6669772925496e-005,0.5748724378824,
78.,0.7291999631645,0.25032061925072,2.0347280997361e-002,1.7411674974393e-004,-4.198016233074e-005,0.78649192912346,0.20249098068287,1.0972970856313e-002,4.6949222350379e-005,0.57298102836193,
79.,0.72806825210872,0.25133485450752,2.04597456866e-002,1.7510497929768e-004,-3.7957282132647e-005,0.78553759612086,0.20338036874005,1.1037363006644e-002,4.7231702430926e-005,0.57107263267174,
80.,0.72692735328722,0.2523574866333,2.0573376317599e-002,1.7610350804488e-004,-3.4319746161998e-005,0.78457467114129,0.20427767070603,1.1102455951212e-002,4.7517272579128e-005,0.56914702721147,
81.,0.72577712482132,0.25338860127115,2.0688192025635e-002,1.7711252351442e-004,-3.1030641619359e-005,0.78360304053294,0.20518298537508,1.1168262022163e-002,4.7805992127964e-005,0.56720398714357,
82.,0.72461742711789,0.25442828522622,2.0804212034312e-002,1.7813221315941e-004,-2.8056591587507e-005,0.78262259002749,0.20609641233539,1.1234793609767e-002,4.8097920447046e-005,0.56524328616189,
83.,0.72344812249732,0.25547662647074,2.0921455683583e-002,1.7916276469209e-004,-2.5367416337306e-005,0.7816332046251,0.20701805204246,1.1302063181479e-002,4.8393117049597e-005,0.5632646962841,
84.,0.72226907485931,0.25653371414583,2.1039942455542e-002,1.8020436639323e-004,-2.293582707306e-005,0.78063476849074,0.2079480058846,1.1370083299558e-002,4.8691641691666e-005,0.56126798766488,
85.,0.72108014938249,0.25759963856089,2.1159691998236e-002,1.812572073988e-004,-2.0737149012999e-005,0.77962716486069,0.20888637624167,1.143886663743e-002,4.8993554464381e-005,0.55925292842712,
86.,0.71988121225419,0.25867449119111,2.1280724147725e-002,1.823214779662e-004,-1.8749070995396e-005,0.77861027595765,0.20983326653794,1.1508425994911e-002,4.9298915879969e-005,0.55721928450891,
87.,0.71867213042731,0.25975836467344,2.1403058948598e-002,1.8339736972217e-004,-1.6951419068168e-005,0.77758398291359,0.21078878128988,1.1578774312444e-002,4.9607786952205e-005,0.55516681952431,
88.,0.71745277140137,0.26085135280138,2.1526716673121e-002,1.8448507589435e-004,-1.5325951765185e-005,0.77654816569936,0.21175302614951,1.1649924684462e-002,4.9920229271896e-005,0.55309529463612,
89.,0.71622300302531,0.26195355051898,2.1651717839182e-002,1.8558479152813e-004,-1.3856174993031e-005,0.77550270306016,0.21272610794391,1.1721890371968e-002,5.0236305077925e-005,0.55100446843921,
90.,0.71498269331973,0.26306505391406,2.1778083227169e-002,1.8669671369053e-004,-1.2527174650166e-005,0.77444747245628,0.2137081347114,1.1794684814444e-002,5.0556077324357e-005,0.54889409685311,
91.,0.71373171031674,0.26418596021096,2.1905833895922e-002,1.8782104166237e-004,-1.1325465277875e-005,0.77338235000841,0.21469921573477,1.1868321641162e-002,5.0879609744059e-005,0.54676393302274,
92.,0.71246992191538,0.26531636776283,2.2034991197877e-002,1.8895797712013e-004,-1.0238853209206e-005,0.77230721044705,0.21569946157187,1.1942814681979e-002,5.1206966909215e-005,0.54461372722629,
93.,0.71119719575141,0.26645637604363,2.2165576793481e-002,1.9010772430862e-004,-9.2563128271748e-006,0.77122192706549,0.21670898408402,1.2018177977676e-002,5.1538214289124e-005,0.5424432267895,
94.,0.7099133990797,0.26760608563977,2.2297612665005e-002,1.9127049020553e-004,-8.3678746759692e-006,0.77012637167601,0.21772789646229,1.2094425789917e-002,5.1873418305601e-005,0.5402521760055,
95.,0.70861839866827,0.26876559824152,2.2431121129814e-002,1.9244648467884e-004,-7.5645242894424e-006,0.76902041456901,0.21875631325205,1.2171572610857e-002,5.2212646386291e-005,0.53804031605972,
96.,0.7073120607027,0.26993501663419,2.2566124853175e-002,1.9363592063787e-004,-6.8381107113401e-006,0.76790392447453,0.21979435037583,1.224963317249e-002,5.2555967016157e-005,0.5358073849592,
97.,0.70599425069997,0.27111444468896,2.2702646860675e-002,1.9483901417893e-004,-6.1812637782331e-006,0.76677676852629,0.22084212515475,1.2328622455729e-002,5.2903449787409e-005,0.53355311746602,
98.,0.70466483343085,0.27230398735345,2.2840710550299e-002,1.9605598472609e-004,-5.587319326474e-006,0.76563881222761,0.22189975632858,1.2408555699313e-002,5.3255165448089e-005,0.53127724503427,
99.,0.70332367285016,0.273503750642,2.2980339704234e-002,1.9728705516785e-004,-5.0502515622595e-006,0.76448991941936,0.22296736407452,1.2489448408531e-002,5.3611185949526e-005,0.52897949575036,
100.,0.701970632034,0.27471384162549,2.3121558500431e-002,1.985324519903e-004,-4.5646119123075e-006,0.76332995224954,0.22404507002488,1.2571316363827e-002,5.3971584492844e-005,0.52665959427633,
101.,0.70060557312348,0.27593436842084,2.3264391523994e-002,1.997924054072e-004,-4.1254737288268e-006,0.76215877114449,0.22513299728366,1.2654175629302e-002,5.4336435574702e-005,0.52431726179595,
102.,0.69922835727445,0.27716544017996,2.3408863778398e-002,2.0106714948761e-004,-3.7283822948532e-006,0.76097623478157,0.22623127044202,1.2738042561143e-002,5.4705815032421e-005,0.52195221596338,
103.,0.69783884461257,0.27840716707815,2.3555000696611e-002,2.0235692228141e-004,-3.3693096163602e-006,0.75978220006316,0.22734001559284,1.2822933816006e-002,5.5079800088646e-005,0.51956417085423,
104.,0.69643689419344,0.27965966030204,2.3702828152122e-002,2.0366196594313e-004,-3.0446135455813e-006,0.758576522092,0.22845936034428,1.2908866359368e-002,5.5458469395667e-005,0.51715283691896,
105.,0.69502236396737,0.28092303203667,2.385237246992e-002,2.0498252685458e-004,-2.7510008190482e-006,0.7573590541477,0.22958943383236,1.2995857473883e-002,5.5841903079533e-005,0.51471792093838,
106.,0.69359511074843,0.28219739545202,2.4003660437438e-002,2.0631885574639e-004,-2.4854936387331e-006,0.75612964766445,0.23073036673265,1.3083924767739e-002,5.6230182784066e-005,0.51225912598128,
107.,0.69215499018752,0.28348286468861,2.41567193155e-002,2.0767120781903e-004,-2.2453994515717e-006,0.75488815220982,0.23188229127094,1.3173086183056e-002,5.6623391714874e-005,0.50977615136411,
108.,0.6907018567492,0.28477955484229,2.4311576849273e-002,2.0903984286339e-004,-2.0282836253048e-006,0.7536344154647,0.23304534123308,1.3263360004326e-002,5.7021614683466e-005,0.50726869261261,
109.,0.689235563692,0.2860875819481,2.4468261279264e-002,2.1042502538125e-004,-1.8319447423433e-006,0.75236828320428,0.23421965197375,1.335476486691e-002,5.7424938151558e-005,0.50473644142547,
110.,0.68775596305218,0.28740706296301,2.4626801352361e-002,2.11827024706e-004,-1.6543922584343e-006,0.75108959928008,0.2354053604243,1.3447319765616e-002,5.7833450275636e-005,0.50217908563989,
111.,0.68626290563051,0.28873811574772,2.4787226332944e-002,2.1324611512352e-004,-1.4938263031586e-006,0.74979820560309,0.23660260509959,1.3541044063355e-002,5.8247240951885e-005,0.49959630919919,
112.,0.68475624098223,0.29008085904711,2.4949566014076e-002,2.1468257599384e-004,-1.3486194149041e-006,0.74849394212796,0.23781152610379,1.3635957499896e-002,5.8666401861513e-005,0.49698779212242,
113.,0.68323581740981,0.29143541246956,2.511385072879e-002,2.1613669187335e-004,-1.2173000245587e-006,0.74717664683823,0.23903226513507,1.3732080200733e-002,5.9091026516581e-005,0.4943532104759,
114.,0.68170148195857,0.29280189646484,2.528011136148e-002,2.1760875263807e-004,-1.0985375228506e-006,0.74584615573269,0.24026496548925,1.3829432686061e-002,5.9521210306359e-005,0.49169223634708,
115.,0.68015308041505,0.29418043230069,2.5448379359408e-002,2.1909905360791e-004,-9.9112875699414e-007,0.74450230281291,0.24150977206221,1.3928035879882e-002,5.9957050544297e-005,0.48900453782028,
116.,0.67859045730804,0.29557114203777,2.5618686744337e-002,2.2060789567219e-004,-8.9398582152094e-007,0.74314492007187,0.24276683135119,1.4027911119247e-002,6.0398646515659e-005,0.48628977895492,
117.,0.67701345591218,0.29697414850312,2.5791066124298e-002,2.2213558541651e-004,-8.0612501793807e-007,0.74177383748377,0.24403629145475,1.4129080163634e-002,6.0846099525855e-005,0.48354761976587,
118.,0.67542191825425,0.29838957526187,2.5965550705502e-002,2.236824352511e-004,-7.2665687283481e-007,0.74038888299515,0.24531830207141,1.4231565204481e-002,6.1299512949545e-005,0.48077771620631,
119.,0.67381568512194,0.29981754658724,2.6142174304397e-002,2.2524876354079e-004,-6.5477711121155e-007,0.73898988251725,0.24661301449701,1.4335388874871e-002,6.1758992280548e-005,0.47797972015309,
120.,0.67219459607522,0.30125818742866,2.632097135988e-002,2.2683489473668e-004,-5.8975849568662e-007,0.73757665991968,0.24792058162048,1.4440574259381e-002,6.2224645182595e-005,0.47515327939463,
121.,0.6705584894603,0.30271162337795,2.6501976945678e-002,2.2844115950965e-004,-5.3094344608694e-007,0.73614903702558,0.24924115791824,1.4547144904099e-002,6.2696581540986e-005,0.47229803762171,
122.,0.66890720242614,0.30417798063345,2.6685226782889e-002,2.3006789488573e-004,-4.7773736698302e-007,0.73470683360818,0.25057489944688,1.4655124826817e-002,6.3174913515176e-005,0.46941363442097,
123.,0.66724057094353,0.30565738596201,2.6870757252695e-002,2.3171544438356e-004,-4.2960261431851e-007,0.73324986738885,0.25192196383426,1.47645385274e-002,6.365975559233e-005,0.4664997052716,
124.,0.66555842982686,0.30714996665877,2.7058605409251e-002,2.3338415815385e-004,-3.8605303912805e-007,0.73177795403684,0.25328251026883,1.4875410998341e-002,6.4151224641895e-005,0.46355588154503,
125.,0.66386061275859,0.30865585050459,2.7248808992759e-002,2.3507439312103e-004,-3.4664905560484e-007,0.73029090717067,0.25465669948715,1.498776773551e-002,6.4649439971218e-005,0.46058179050803,
