t,XA3,XB3,XC3,XD3,XE3,YA3,YB3,YC3,YD3,YE3,
60.,0.62406227479215,0.3205411762638,5.3895409862623e-002,1.7575179867035e-003,-2.5637890527658e-004,0.69974741789957,0.26956199132913,3.0215890687136e-002,4.9266692797124e-004,-1.7966843805815e-005,
61.,0.62281815672514,0.32151617429391,5.4131800238274e-002,1.7654706387788e-003,-2.3160189610727e-004,0.6986588283883,0.27050055951522,3.0361736349641e-002,4.951133573935e-004,-1.6237610557989e-005,
62.,0.62156869169828,0.32249723796065,5.4369791836344e-002,1.7734745727254e-003,-2.0919606799925e-004,0.69756338612954,0.27144509755261,3.0508613098906e-002,4.9757639673699e-004,-1.467317778853e-005,
63.,0.62031352116738,0.32348443374293,5.4609447186073e-002,1.7815322130293e-003,-1.8893430941521e-004,0.6964608844086,0.27239575002324,3.0656566500365e-002,5.0005689694854e-004,-1.3257829148151e-005,
64.,0.61905231544895,0.32447782460461,5.4850825355688e-002,1.7896458485879e-003,-1.7061125783785e-004,0.69535112920578,0.27335265284429,3.0805639633398e-002,5.0255566232166e-004,-1.1977345791831e-005,
65.,0.61778477062324,0.32547747061257,5.5093982334728e-002,1.7978176467773e-003,-1.5404121731296e-004,0.69423393766801,0.27431593437557,3.0955873364964e-002,5.0507345538675e-004,-1.0818863933571e-005,
66.,0.61651060577339,0.32648342945681,5.53389713789e-002,1.806049666226e-003,-1.390562753233e-004,0.69310913675857,0.27528571638904,3.1107306596938e-002,5.0761100135449e-004,-9.7707459026832e-006,
67.,0.61522956052309,0.32749575688719,5.5585843321233e-002,1.8143438684154e-003,-1.2550459992507e-004,0.69197656206353,0.27626211491801,3.1259976489735e-002,5.1016899215437e-004,-8.8224634303755e-006,
68.,0.61394139283932,0.32851450707946,5.5834646852901e-002,1.8227021282169e-003,-1.1324889990321e-004,0.69083605673575,0.27724524100158,3.1413918664581e-002,5.1274809010606e-004,-7.9644920163925e-006,
69.,0.61264587707087,0.32953973294126,5.6085428776754e-002,1.8311262434667e-003,-1.0216503234304e-004,0.68968747056004,0.27823520133751,3.1569167386522e-002,5.1534893125822e-004,-7.1882153273361e-006,
70.,0.61134280219647,0.33057148636707,5.6338234236308e-002,1.8396179436684e-003,-9.2140743514947e-005,0.68853065912487,0.27923209885528,3.1725755730106e-002,5.17972128426e-004,-6.4858386799777e-006,
71.,0.61003197025957,0.33160981845019,5.6593106922652e-002,1.8481788979045e-003,-8.3074530312535e-005,0.68736548308799,0.28023603321937,3.1883715729432e-002,5.2061827395554e-004,-5.8503107497643e-006,
72.,0.60871319496917,0.33265477965799,5.6850089261502e-002,1.8568107220342e-003,-7.4874610705708e-005,0.68619180752475,0.2812471012716,3.2043078514134e-002,5.2328794224142e-004,-5.2752527263564e-006,
73.,0.60738630044879,0.33370641997636,5.7109222582383e-002,1.8655149852422e-003,-6.7457992772777e-005,0.6850095013494,0.2822653974201,3.2203874432695e-002,5.2598169202029e-004,-4.7548942100835e-006,
74.,0.60605112011726,0.33476478902786,5.7370547271762e-002,1.8742932160017e-003,-6.0749632879817e-005,0.68381843680082,0.28329101398158,3.2366133164348e-002,5.2870006846195e-004,-4.2840152094869e-006,
75.,0.60470749568739,0.33582993616784,5.7634102911729e-002,1.8831469075066e-003,-5.4681674467698e-005,0.68261848898513,0.28432404148274,3.252988382071e-002,5.3144360507708e-004,-3.8578936622349e-006,
76.,0.60335527626962,0.33690191056181,5.7899928405686e-002,1.8920775226234e-003,-4.9192759734239e-005,0.68140953546864,0.2853645689257,3.2695155038159e-002,5.3421282545912e-004,-3.4722579539654e-006,
77.,0.60199431756948,0.33798076124698,5.8168062092364e-002,1.9010864984078e-003,-4.4227407229171e-005,0.68019145591522,0.28641268402197,3.2861975061894e-002,5.3700824487602e-004,-3.1232439593025e-006,
78.,0.60062448116904,0.33906653718046,5.8438541849327e-002,1.9101752502285e-003,-3.9735449053698e-005,0.67896413176323,0.28746847339873,3.3030371822491e-002,5.3983037172614e-004,-2.8073561776231e-006,
79.,0.59924563388322,0.34015928727616,5.8711405187042e-002,1.9193451755346e-003,-3.56715219574e-005,0.67772744593731,0.28853202278066,3.3200373005726e-002,5.4267970887152e-004,-2.5214325724246e-006,
80.,0.59785764718328,0.34125906043214,5.8986689334446e-002,1.9285976573014e-003,-3.1994607169268e-005,0.67648128259124,0.28960341715034,3.337200611632e-002,5.4555675485993e-004,-2.2626127610796e-006,
81.,0.59646039668037,0.34236590554985,5.9264431316893e-002,1.9379340671845e-003,-2.8667614299878e-005,0.67522552687831,0.29068274088966,3.3545298536225e-002,5.4846200504671e-004,-2.0283092386119e-006,
82.,0.59505376166289,0.34347987154656,5.9544668027226e-002,1.9473557684108e-003,-2.5657005093554e-005,0.67396006474624,0.29177007790447,3.3720277578005e-002,5.5139595262581e-004,-1.8161813448641e-006,
83.,0.59363762468217,0.34460100736192,5.9827436290689e-002,1.9568641184312e-003,-2.2932453211405e-005,0.67268478275393,0.29286551173441,3.3896970533793e-002,5.5435908957893e-004,-1.6241117131615e-006,
84.,0.59221187118135,0.34572936195961,6.011277292429e-002,1.9664604713582e-003,-2.0466536600074e-005,0.67139956790762,0.29396912564952,3.4075404720276e-002,5.5735190755067e-004,-1.4501849663629e-006,
85.,0.59077638916322,0.34686498432471,6.0400714791182e-002,1.9761461802086e-003,-1.8234459322826e-005,0.67010430751445,0.29508100273522,3.425560752012e-002,5.6037489865685e-004,-1.2926684442141e-006,
86.,0.58933106889296,0.34800792345753,6.0691298850572e-002,1.9859225989708e-003,-1.6213800029699e-005,0.6687988890515,0.29620122596686,3.4437606420177e-002,5.6342855623259e-004,-1.1499947692222e-006,
87.,0.58787580263222,0.34915822836419,6.0984562203599e-002,1.9957910845131e-003,-1.4384284520165e-005,0.66748320004879,0.29732987827494,3.4621429046819e-002,5.6651337552604e-004,-1.0207460756213e-006,
88.,0.58641048440156,0.35031594804457,6.1280542135607e-002,2.0057529983487e-003,-1.2727580087128e-005,0.66615712798465,0.29846704260206,3.4807103198687e-002,5.6962985434307e-004,-9.0363974271442e-007,
89.,0.58493500976824,0.35148113147788,6.1579276155175e-002,2.0158097082712e-003,-1.1227109558317e-005,0.66482056019232,0.2996128019524,3.4994656877115e-002,5.7277849364793e-004,-7.9751548983763e-007,
90.,0.58344927565699,0.35265382760606,6.1880802030231e-002,2.0259625898741e-003,-9.867883146966e-006,0.66347338377659,0.30076723943451,3.518411831448e-002,5.7595979812414e-004,-7.0132370201519e-007,
91.,0.58195318018149,0.3538340853154,6.2185157821558e-002,2.0362130279638e-003,-8.6363464085503e-006,0.6621154855395,0.30193043829798,3.537551600069e-002,5.7917427669971e-004,-6.1411486950211e-007,
92.,0.58044662249452,0.35502195341641,6.2492381913955e-002,2.0465624178791e-003,-7.5202427589245e-006,0.66074675191423,0.30310248196477,3.5568878707998e-002,5.8242244304034e-004,-5.3503003570791e-007,
93.,0.57892950265499,0.35621748062215,6.2802513045296e-002,2.0570121667246e-003,-6.508489160189e-006,0.65936706890642,0.30428345405539,3.5764235514334e-002,5.8570481601376e-004,-4.6329215609575e-007,
94.,0.57740172151033,0.35742071552515,6.3115590333708e-002,2.0675636945278e-003,-5.5910637124623e-006,0.65797632204212,0.30547343841073,3.5961615825301e-002,5.8902192012842e-004,-3.9819828050197e-007,
95.,0.57586318059266,0.35863170657296,6.343165330307e-002,2.0782184353264e-003,-4.7589040125065e-006,0.65657439632199,0.30667251910956,3.6161049394979e-002,5.923742859491e-004,-3.3911248417136e-007,
96.,0.57431378202762,0.35985050204244,6.3750741906988e-002,2.0889778381946e-003,-4.0038152468508e-006,0.65516117618096,0.30788078048234,3.6362566345682e-002,5.9576245049187e-004,-2.8545947072905e-007,
97.,0.57275342845463,0.36107715001281,6.4072896551439e-002,2.0998433682131e-003,-3.3183870880066e-006,0.65373654545301,0.30909830712141,3.6566197186763e-002,5.9918695760088e-004,-2.3671878667667e-007,
98.,0.5711820229575,0.36231169833747,6.4398158116199e-002,2.1108165073897e-003,-2.6959185497051e-006,0.65230038734071,0.31032518388798,3.6771972832595e-002,6.026483583087e-004,-1.9241958797173e-007,
99.,0.56959946900463,0.36355419461468,6.4726567975197e-002,2.1218987555352e-003,-2.1303500389798e-006,0.65085258438897,0.31156149591594,3.6979924619807e-002,6.0614721118236e-004,-1.5213590627702e-007,
100.,0.56800567039786,0.36480468615704,6.5058168015913e-002,2.1330916310995e-003,-1.6162019171906e-006,0.64939301846287,0.31280732861297,3.719008432387e-002,6.0968408265652e-004,-1.1548236554245e-007,
101.,0.56640053122925,0.3660632199598,6.5393000657924e-002,2.1443966719723e-003,-1.1485189438998e-006,0.64792157072911,0.31406276765874,3.7402484175111e-002,6.1325954735555e-004,-8.2110309691136e-008,
102.,0.56478395584517,0.36732984266794,6.5731108870684e-002,2.1558154362525e-003,-7.2282004363693e-007,0.646438121641,0.31532789900067,3.7617156874224e-002,6.1687418840568e-004,-5.1704297032319e-008,
103.,0.56315584881716,0.36860460054209,6.6072536190637e-002,2.1673495029896e-003,-3.3505288255788e-007,0.64494255092665,0.3166028088472,3.7834135607343e-002,6.2052859773865e-004,-2.3978932076378e-008,
104.,0.56151611491895,0.36988753942321,6.6417326737732e-002,2.1790004729e-003,1.8447204859479e-008,0.64343473758019,0.31788758365869,3.805345406073e-002,6.2422337638802e-004,1.3240027024955e-009,
105.,0.5598646591092,0.37117870469598,6.6765525231405e-002,2.1907699690625e-003,3.4099435293562e-007,0.64191455985592,0.31918231013602,3.8275146435146e-002,6.2795913477901e-004,2.4438140556924e-008,
106.,0.55820138651962,0.37247814125094,6.7117177006107e-002,2.2026596375934e-003,6.3558574802107e-007,0.64038189526518,0.320487075207,3.8499247459926e-002,6.3173649301309e-004,4.557487633783e-008,
107.,0.55652620244803,0.37378589344527,6.7472328026403e-002,2.2146711483063e-003,9.0493199349825e-007,0.63883662057587,0.32180196601066,3.8725792406832e-002,6.3555608114794e-004,6.4925488787058e-008,
108.,0.55483901235608,0.37510200506226,6.7831024901735e-002,2.2268061953568e-003,1.1514845664076e-006,0.63727861181444,0.32312706987933,3.8954817103694e-002,6.3941853947387e-004,8.2663060419565e-008,
109.,0.5531397218713,0.37642651926933,6.8193314900852e-002,2.2390664978746e-003,1.3774606458838e-006,0.63570774427038,0.32446247431872,3.9186357947897e-002,6.4332451878706e-004,9.8944214063021e-008,
110.,0.55142823679326,0.37775947857461,6.8559245965975e-002,2.2514538005855e-003,1.5848655626564e-006,0.63412389250306,0.32580826698587,3.9420451919728e-002,6.4727468066063e-004,1.139106842051e-007,
111.,0.54970446310367,0.37910092478209,6.892886672672e-002,2.2639698744238e-003,1.7755130980637e-006,0.63252693035087,0.32716453566506,3.9657136595624e-002,6.5126969771394e-004,1.2769073791541e-007,
112.,0.54796830698005,0.38045089894514,6.9302226513824e-002,2.2766165171381e-003,1.9510438401304e-006,0.63091673094265,0.32853136824167,3.9896450161341e-002,6.5531025388077e-004,1.4040046012352e-007,
113.,0.54621967481305,0.38180944131859,6.9679375372684e-002,2.28939555389e-003,2.1129417809894e-006,0.62929316671135,0.32990885267399,4.0138431425067e-002,6.5939704467678e-004,1.521449165833e-007,
114.,0.54445847322704,0.38317659130903,7.0060364076756e-002,2.3023088378489e-003,2.2625493249589e-006,0.6276561094099,0.33129707696292,4.0383119830507e-002,6.635307774669e-004,1.6301920626317e-007,
115.,0.54268460910399,0.38455238742355,7.0445244140818e-002,2.3153582507821e-003,2.4010808593835e-006,0.6260054301293,0.3326961291196,4.0630555469946e-002,6.6771217173283e-004,1.7310941222899e-007,
116.,0.54089798961047,0.38593686721672,7.0834067834137e-002,2.328545703643e-003,2.5296350256828e-006,0.62434099931894,0.33410609713093,4.0880779097318e-002,6.7194195934127e-004,1.8249346322132e-007,
117.,0.53909852222769,0.3873300672358,7.122688819354e-002,2.3418731371572e-003,2.6492058154133e-006,0.62266268680905,0.33552706892292,4.1133832141299e-002,6.762208848131e-004,1.9124191160703e-007,
118.,0.53728611478447,0.38873202296411,7.1623759036414e-002,2.3553425224072e-003,2.7606926031432e-006,0.62097036183546,0.3369591323219,4.1389756718416e-002,6.8054970559381e-004,1.9941863848684e-007,
119.,0.53546067549317,0.39014276876254,7.2024734973653e-002,2.3689558614178e-003,2.8649092197907e-006,0.61926389306652,0.33840237501344,4.1648595646221e-002,6.8492919232564e-004,2.0708149079211e-007,
120.,0.53362211298838,0.39156233780917,7.2429871422552e-002,2.3827151877411e-003,2.9625921558716e-006,0.61754314863238,0.33985688449914,4.1910392456499e-002,6.8936012912152e-004,2.1428285775671e-007,
121.,0.53177033636848,0.39299076203682,7.2839224619673e-002,2.3966225670431e-003,3.0544079803567e-006,0.61580799615649,0.34132274805092,4.2175191408558e-002,6.9384331384112e-004,2.2107019239116e-007,
122.,0.52990525523989,0.3944280720687,7.325285163368e-002,2.4106800976918e-003,3.1409600479997e-006,0.61405830278944,0.34280005266313,4.2443037502578e-002,6.9837955836938e-004,2.2748648311494e-007,
123.,0.52802677976411,0.39587429715182,7.3670810378156e-002,2.4248899113476e-003,3.2227945651002e-006,0.61229393524524,0.34428888500213,4.2713976493051e-002,7.0296968889744e-004,2.3357068148742e-007,
124.,0.52613482070752,0.39732946508843,7.4093159624416e-002,2.4392541735563e-003,3.3004060745452e-006,0.61051475983993,0.34578933135348,4.2988054902303e-002,7.0761454620646e-004,2.3935808715199e-007,
125.,0.52422928949376,0.39879360216518,7.4519959014301e-002,2.4537750843446e-003,3.3742424157151e-006,0.60872064253277,0.34730147756647,4.3265320034109e-002,7.1231498595427e-004,2.448806975404e-007,
