t,XA6,XB6,XC6,XD6,XE6,YA6,YB6,YC6,YD6,YE6,
28.,0.43653575973259,0.35275437150273,0.17121011110114,4.3125114842875e-002,-3.625357179328e-003,0.54754375985977,0.33184348978793,0.10737403011478,1.3522909210949e-002,-2.8418897341732e-004,
29.,0.4348386000479,0.35317974594858,0.17170334683356,4.3255801034091e-002,-2.9774938641231e-003,0.54614004485792,0.33268526246525,0.10782648854918,1.3581917303041e-002,-2.3371317539119e-004,
30.,0.43320290512732,0.35361091673883,0.17219090555586,4.338484002057e-002,-2.3895674425726e-003,0.54476959291348,0.33351007659488,0.10826857456727,1.3639555864922e-002,-1.8779994055636e-004,
31.,0.43162168313765,0.35404812366481,0.17267358788149,4.3512445220415e-002,-1.8558399043709e-003,0.54342813676857,0.33432043633081,0.10870147570712,1.3695977527409e-002,-1.4602633390519e-004,
32.,0.43008869026126,0.35449150070451,0.1731521183177,4.3638810976889e-002,-1.3711202603687e-003,0.54211187401838,0.33511853878239,0.10912627293994,1.3751321621901e-002,-1.0800736260204e-004,
33.,0.42859835035884,0.35494109560702,0.17362715237228,4.3764114237567e-002,-9.3071257570852e-004,0.54081741769958,0.33590631012207,0.10954394969139,1.3805715269846e-002,-7.3392782884439e-005,
34.,0.42714568299975,0.35539688673408,0.17409928306949,4.3888516101663e-002,-5.3036890499226e-004,0.53954175153869,0.33668543793298,0.10995540026094,1.3859274403125e-002,-4.186413572597e-005,
35.,0.42572623907685,0.35585879744503,0.17456904690879,4.4012163242569e-002,-1.6624667323111e-004,0.53828218957834,0.33745740006552,0.11036143764358,1.3912104715307e-002,-1.3132002753207e-005,
36.,0.42433604327279,0.35632670830019,0.17503692930166,4.4135189213074e-002,1.6512991228426e-004,0.53703633987392,0.33822349028533,0.11076280076819,1.3964302544998e-002,1.3066527561063e-005,
37.,0.42297154269805,0.35680046734232,0.17550336952255,4.4257715640844e-002,4.6690479623516e-004,0.53580207194219,0.3389848409965,0.11116016117358,1.4015955693373e-002,3.6970194360021e-005,
38.,0.42162956107447,0.35727989869617,0.17596876520948,4.4379853321717e-002,7.4192169816598e-004,0.53457748764425,0.33974244331773,0.1115541291484,1.406714417861e-002,5.8795710999727e-005,
39.,0.42030725789117,0.35776480970623,0.17643347644933,4.4501703218239e-002,9.9275273503626e-004,0.53336089519355,0.34049716477665,0.11194525936395,1.4117940930364e-002,7.8739735484216e-005,
40.,0.419002092011,0.3582549968115,0.17689782948114,4.46233573706e-002,1.2217243257611e-003,0.53215078599308,0.3412497648721,0.11233405603072,1.4168412427668e-002,9.6980676424652e-005,
41.,0.41771178925445,0.35875025033545,0.17736212004939,4.474489972681e-002,1.4309406339085e-003,0.53094581402362,0.34200090873625,0.11272097761033,1.4218619283795e-002,1.1368034599837e-004,
42.,0.41643431353347,0.35925035834961,0.17782661643735,4.4866406898627e-002,1.6223047809401e-003,0.52974477752368,0.34275117910946,0.11310644111422,1.4268616781606e-002,1.2898547103935e-004,
43.,0.41516784115088,0.35975510975044,0.17829156220862,4.4987948849346e-002,1.7975380407168e-003,0.52854660272219,0.34350108682198,0.11349082601997,1.4318455362906e-002,1.4302907294866e-004,
44.,0.41391073791951,0.36026429667191,0.17875717868308,4.510958951918e-002,1.9581972063217e-003,0.52735032940516,0.34425107995797,0.11387447783505,1.4368181075214e-002,1.5593172660259e-004,
45.,0.41266153879194,0.36077771634047,0.17922366717167,4.5231387393567e-002,2.1056903023571e-003,0.5261550981173,0.34500155185936,0.11425771133623,1.4417835979221e-002,1.6780270788571e-004,
46.,0.4114189297241,0.36129517246481,0.1796912109921,4.5353396019363e-002,2.241290799627e-003,0.5249601388186,0.34575284811069,0.11464081351175,1.4467458520063e-002,1.7874103890072e-004,
47.,0.4101817315257,0.36181647624001,0.18015997728644,4.5475664473488e-002,2.3661504743691e-003,0.52376476083364,0.34650527263038,0.1150240462313,1.4517083865343e-002,1.8883643933043e-004,
48.,0.40894888547746,0.36234144703438,0.18063011865909,4.5598237788263e-002,2.4813110408064e-003,0.52256834394832,0.34725909297962,0.11540764866752,1.4566744212699e-002,1.9817019184533e-004,
49.,0.40771944051911,0.36286991281733,0.18110177465261,4.5721157337305e-002,2.587714673647e-003,0.5213703305235,0.34801454498736,0.11579183949079,1.461646906946e-002,2.0681592889306e-004,
50.,0.40649254183374,0.3634017103777,0.18157507307687,4.5844461185555e-002,2.6862135261432e-003,0.52017021850977,0.34877183677805,0.1161768188577,1.4666285506827e-002,2.1484034766353e-004,
51.,0.40526742067356,0.36393668537442,0.182050131206,4.5968184406695e-002,2.7775783393262e-003,0.51896755525969,0.34953115227828,0.11656277021175,1.4716218390788e-002,2.2230385949591e-004,
52.,0.40404338528933,0.36447469225478,0.18252705685596,4.6092359370943e-002,2.8625062289879e-003,0.51776193204577,0.35029265426931,0.11694986191359,1.4766290591816e-002,2.2926117951064e-004,
53.,0.40281981284111,0.36501559406966,0.18300594935452,4.6217016005947e-002,2.9416277287656e-003,0.51655297920268,0.35105648704393,0.11733824871636,1.4816523175252e-002,2.3576186177714e-004,
54.,0.40159614218184,0.36555926221035,0.18348690041428,4.6342182033266e-002,3.0155131602552e-003,0.51534036182137,0.35182277871894,0.1177280731007,1.48669355741e-002,2.4185078489483e-004,
55.,0.40037186741728,0.3661055760873,0.18396999491838,4.6467883182701e-002,3.0846783943402e-003,0.51412377593146,0.35259164324786,0.1181194664824,1.4917545745827e-002,2.4756859245615e-004,
56.,0.39914653215678,0.36665442276733,0.18445531162752,4.6594143386539e-002,3.1495900618269e-003,0.51290294511506,0.35336318217298,0.11851255030484,1.4968370314635e-002,2.5295209248241e-004,
57.,0.39791972437902,0.3672056965832,0.18494292381626,4.6720984955576e-002,3.2106702659435e-003,0.51167761750234,0.35413748615055,0.11890743702702,1.501942470051e-002,2.5803461957081e-004,
58.,0.39669107184518,0.36775929872638,0.18543289984553,4.6848428738638e-002,3.2683008442697e-003,0.51044756310466,0.35491463627884,0.11930423101704,1.50707232363e-002,2.6284636316481e-004,
59.,0.39546023799983,0.36831513683204,0.18592530367788,4.6976494267136e-002,3.3228272231185e-003,0.50921257144626,0.35569470525461,0.11970302936018,1.5122279273891e-002,2.674146650646e-004,
60.,0.39422691830633,0.36887312456317,0.18642019534112,4.7105199886058e-002,3.3745619033115e-003,0.50797244946029,0.35647775838053,0.12010392258964,1.5174105280521e-002,2.7176428901201e-004,
61.,0.39299083696965,0.36943318119952,0.18691763134559,4.7234562872684e-002,3.4237876125585e-003,0.50672701961872,0.35726385444283,0.12050699534739,1.5226212926123e-002,2.7591766493752e-004,
62.,0.39175174400449,0.36999523123537,0.18741766505966,4.7364599544172e-002,3.4707601563073e-003,0.50547611826936,0.3580530464761,0.12091232698177,1.5278613162554e-002,2.7989511022036e-004,
63.,0.3905094126117,0.37055920398956,0.18792034704779,4.7495325355066e-002,3.5157109958829e-003,0.50421959415657,0.35884538242988,0.12131999208799,1.5331316295456e-002,2.8371503009939e-004,
64.,0.38926363682965,0.37112503322992,0.18842572537477,4.7626754985678e-002,3.558849579989e-003,0.50295730710443,0.35964090574985,0.1217300609971,1.5384332049436e-002,2.8739409918375e-004,
65.,0.38801422943128,0.37169265681374,0.18893384587962,4.7758902422204e-002,3.6003654531514e-003,0.50168912684442,0.36043965588445,0.12214260021811,1.5437669627195e-002,2.9094742582605e-004,
66.,0.38676102004042,0.37226201634551,0.18944475242228,4.7891781029356e-002,3.6404301624327e-003,0.50041493197094,0.36124166872674,0.12255767283817,1.5491337763181e-002,2.9438870096599e-004,
67.,0.38550385344428,0.37283305685214,0.18995848710565,4.8025403616219e-002,3.6791989817161e-003,0.4991346090106,0.3620469769997,0.12297533888454,1.5545344772261e-002,2.9773033290069e-004,
68.,0.38424258808114,0.37340572647627,0.19047509047563,4.815978249597e-002,3.7168124710002e-003,0.49784805159241,0.36285561059219,0.1233956556522,1.5599698593899e-002,3.0098356930292e-004,
69.,0.38297709468484,0.37397997618728,0.19099460170134,4.8294929540042e-002,3.7533978864936e-003,0.49655515970781,0.3636675968519,0.12381867800036,1.5654406832251e-002,3.0415860768946e-004,
70.,0.38170725506961,0.37455575950989,0.19151705873746,4.843085622726e-002,3.7890704557782e-003,0.49525583905042,0.36448296084068,0.12424445862091,1.5709476792566e-002,3.0726469542552e-004,
71.,0.38043296104041,0.37513303226973,0.19204249847049,4.8567573688422e-002,3.8239345309519e-003,0.49395000042699,0.365301725557,0.12467304828152,1.5764915514238e-002,3.1031022025248e-004,
72.,0.37915411341576,0.37571175235538,0.19257095685067,4.8705092746759e-002,3.8580846314272e-003,0.49263755923145,0.36612391212969,0.12510449604579,1.5820729800829e-002,3.1330279223566e-004,
73.,0.37787062115137,0.37629187949614,0.19310246901088,4.8843423954663e-002,3.8916063869428e-003,0.49131843497554,0.36694953998644,0.12553884947274,1.5876926247346e-002,3.1624931793945e-004,
74.,0.37658240055406,0.37687337505476,0.19363706937381,4.8982577627039e-002,3.9245773903357e-003,0.48999255086961,0.36777862700027,0.12597615479753,1.5933511265025e-002,3.1915606756732e-004,
75.,0.37528937457661,0.37745620183436,0.19417479174873,4.912256387159e-002,3.9570679687113e-003,0.48865983344838,0.36861118961662,0.1264164570954,1.5990491103868e-002,3.2202873573186e-004,
76.,0.37399147218538,0.3780403238987,0.19471566941875,4.9263392616344e-002,3.9891418808217e-003,0.48732021223672,0.36944724296339,0.12685980043029,1.604787187314e-002,3.2487249645724e-004,
77.,0.37268862779293,0.37862570640506,0.19525973521962,4.9405073634671e-002,4.0208569477133e-003,0.48597361945134,0.37028680094607,0.12730622798961,1.6105659560011e-002,3.2769205296196e-004,
78.,0.37138078074935,0.37921231544874,0.19580702161085,4.9547616568029e-002,4.0522656230284e-003,0.48461998973445,0.3711298763296,0.12775578220669,1.6163860046538e-002,3.3049168271522e-004,
79.,0.37006787488597,0.37980011791868,0.19635756073995,4.9691030946657e-002,4.0834155087414e-003,0.48325925991614,0.37197648080866,0.12820850487186,1.6222479125116e-002,3.3327527821603e-004,
80.,0.3687498581064,0.38038908136308,0.19691138450056,4.9835326208413e-002,4.1143498215511e-003,0.48189136880243,0.37282662506767,0.12866443723343,1.6281522512568e-002,3.3604638390151e-004,
81.,0.36742668201992,0.3809791738646,0.19746852458491,4.9980511715926e-002,4.1451078146472e-003,0.48051625698634,0.37368031883166,0.12912362008947,1.6340995862989e-002,3.3880822955018e-004,
82.,0.3660983016131,0.38157036392423,0.19802901253131,5.0126596772224e-002,4.1757251591322e-003,0.47913386667966,0.37453757090911,0.12958609387124,1.6400904779467e-002,3.4156376051421e-004,
83.,0.36476467495565,0.38216262035326,0.19859287976716,5.0273590634984e-002,4.2062342889504e-003,0.47774414156325,0.37539838922766,0.13005189871923,1.6461254824781e-002,3.4431566508111e-004,
84.,0.36342576293717,0.38275591217264,0.19916015764782,5.0421502529539e-002,4.2366647128264e-003,0.47634702665395,0.37626278086334,0.13052107455229,1.652205153118e-002,3.4706639923916e-004,
85.,0.36208152903176,0.38335020851922,0.19973087749191,5.057034166075e-002,4.2670432963664e-003,0.47494246818659,0.37713075206423,0.13099366113076,1.6583300409329e-002,3.4981820909129e-004,
86.,0.36073193908751,0.3839454785582,0.20030507061326,5.0720117223854e-002,4.297394517179e-003,0.47353041350942,0.37800230826899,0.13146969811396,1.6645006956495e-002,3.5257315114187e-004,
87.,0.35937696113871,0.38454169140138,0.2008827683499,5.0870838414398e-002,4.3277406955999e-003,0.47211081099176,0.37887745412077,0.13194922511276,1.6707176664054e-002,3.5533311065913e-004,
88.,0.35801656523825,0.38513881603065,0.20146400209042,5.1022514437324e-002,4.358102203356e-003,0.47068360994257,0.37975619347715,0.13243228173761,1.6769815024374e-002,3.5809981829442e-004,
89.,0.3566507233084,0.38573682122618,0.20204880329785,5.1175154515301e-002,4.3884976522798e-003,0.469248760539,0.38063852941628,0.13291890764244,1.683292753714e-002,3.6087486512786e-004,
90.,0.35527940900808,0.38633567549912,0.20263720353144,5.1328767896374e-002,4.4189440649865e-003,0.46780621376386,0.38152446423973,0.13340914256495,1.6896519715174e-002,3.6365971628478e-004,
91.,0.35390259761512,0.38693534702818,0.20322923446646,5.1483363860994e-002,4.4494570292377e-003,0.46635592135121,0.38241399947225,0.13390302636348,1.6960597089795e-002,3.6645572326386e-004,
92.,0.35252026592196,0.38753580359978,0.20382492791223,5.1638951728476e-002,4.4800508375558e-003,0.46489783573932,0.38330713585888,0.13440059905094,1.7025165215765e-002,3.6926413509646e-004,
93.,0.35113239214344,0.38813701255153,0.20442431582856,5.1795540862965e-002,4.5107386135022e-003,0.46343191003031,0.38420387335941,0.13490190082598,1.7090229675854e-002,3.7208610845005e-004,
94.,0.34973895583576,0.38873894071864,0.20502743034077,5.1953140678934e-002,4.5415324258935e-003,0.46195809795587,0.38510421114058,0.13540697210169,1.715579608508e-002,3.7492271677473e-004,
95.,0.34833993782525,0.38934155438298,0.20563430375339,5.2111760646266e-002,4.5724433921116e-003,0.46047635384852,0.38600814756618,0.13591585353209,1.7221870094625e-002,3.7777495858549e-004,
96.,0.34693532014622,0.3899448192245,0.20624496856275,5.2271410294969e-002,4.6034817715558e-003,0.45898663261788,0.38691568018507,0.1364285860366,1.7288457395488e-002,3.8064376496286e-004,
97.,0.34552508598701,0.39054870027484,0.20685945746844,5.2432099219537e-002,4.6346570501745e-003,0.45748888973158,0.38782680571746,0.13694521082274,1.7355563721883e-002,3.8353000634276e-004,
98.,0.34410921964333,0.39115316187287,0.20747780338384,5.2593837083024e-002,4.6659780169366e-003,0.45598308120045,0.3887415200394,0.13746576940707,1.7423194854405e-002,3.8643449866759e-004,
99.,0.34268770647845,0.39175816762189,0.20810003944583,5.2756633620822e-002,4.6974528330111e-003,0.45446916356752,0.38965981816574,0.13799030363478,1.7491356623003e-002,3.8935800895934e-004,
100.,0.3412605328894,0.39236368034837,0.20872619902368,5.2920498644198e-002,4.7290890943534e-003,0.4529470939006,0.39058169423143,0.13851885569785,1.7560054909762e-002,3.9230126036321e-004,
101.,0.33982768627875,0.39296966206209,0.20935631572722,5.3085442043607e-002,4.7608938883334e-003,0.45141682978822,0.39150714147152,0.13905146815202,1.7629295651518e-002,3.9526493672295e-004,
102.,0.33838915503148,0.39357607391737,0.20999042341439,5.325147379179e-002,4.7928738449704e-003,0.44987832933857,0.39243615219971,0.13958818393267,1.7699084842329e-002,3.9824968672267e-004,
103.,0.33694492849635,0.39418287617543,0.21062855619822,5.3418603946699e-002,4.8250351832971e-003,0.44833155118127,0.3933687177856,0.14012904636968,1.7769428535805e-002,4.0125612764236e-004,
104.,0.33549499697158,0.39479002816759,0.21127074845327,5.3586842654247e-002,4.8573837533159e-003,0.44677645447183,0.39430482863066,0.14067409920142,1.784033284732e-002,4.0428484876132e-004,
105.,0.33403935169429,0.39539748825928,0.21191703482155,5.3756200150911e-002,4.8899250739692e-003,0.44521299889847,0.39524447414303,0.14122338658794,1.7911803956115e-002,4.0733641444384e-004,
106.,0.33257798483349,0.39600521381473,0.21256745021808,5.3926686766199e-002,4.9226643675098e-003,0.44364114469136,0.39618764271105,0.14177695312335,1.7983848107299e-002,4.1041136693877e-004,
107.,0.33111088948624,0.39661316116217,0.21322202983598,5.4098312924995e-002,4.9556065906117e-003,0.44206085263394,0.39713432167577,0.14233484384761,1.8056471613769e-002,4.135102289171e-004,
108.,0.32963805967686,0.39722128555958,0.21388080915124,5.4271089149788e-002,4.9887564625358e-003,0.44047208407632,0.39808449730221,0.14289710425766,1.8129680858038e-002,4.166335057759e-004,
109.,0.32815949035872,0.39782954116074,0.21454382392709,5.4445026062811e-002,5.022118490634e-003,0.43887480095062,0.39903815474957,0.14346378031807,1.820348229401e-002,4.1978168772863e-004,
110.,0.32667517741864,0.39843788098165,0.21521111021819,5.4620134388082e-002,5.0556969934439e-003,0.43726896578813,0.39999527804039,0.14403491847111,1.8277882448671e-002,4.229552517036e-004,
111.,0.32518511768353,0.39904625686716,0.21588270437434,5.4796424953367e-002,5.0894961216072e-003,0.4356545417382,0.40095585002856,0.14461056564643,1.8352887923741e-002,4.2615466306813e-004,
112.,0.32368930892922,0.39965461945774,0.21655864304415,5.4973908692072e-002,5.1235198768205e-003,0.43403149258888,0.40191985236639,0.14519076927027,1.8428505397263e-002,4.2938037719547e-004,
113.,0.32218774989123,0.40026291815642,0.21723896317828,5.5152596645065e-002,5.1577721290063e-003,0.43239978278908,0.4028872654705,0.14577557727438,1.8504741625151e-002,4.3263284088926e-004,
114.,0.32068044027739,0.40087110109573,0.21792370203256,5.5332499962442e-002,5.1922566318748e-003,0.43075937747233,0.40385806848676,0.14636503810452,1.8581603442702e-002,4.3591249367942e-004,
115.,0.31916738078217,0.40147911510467,0.21861289717088,5.5513629905242e-002,5.226977037032e-003,0.42911024248207,0.4048322392542,0.14695920072867,1.8659097766059e-002,4.3921976900142e-004,
116.,0.31764857310265,0.40208690567563,0.21930658646784,5.5695997847106e-002,5.2619369067728e-003,0.4274523443983,0.40580975426779,0.14755811464498,1.8737231593658e-002,4.4255509527123e-004,
117.,0.31612401995587,0.40269441693127,0.22000480811128,5.5879615275906e-002,5.2971397256856e-003,0.42578565056575,0.40679058864032,0.14816182988942,1.8816012007637e-002,4.4591889686342e-004,
118.,0.31459372509773,0.4033015915912,0.22070760060456,5.6064493795322e-002,5.3325889111821e-003,0.42411012912338,0.40777471606316,0.14877039704323,1.8895446175221e-002,4.4931159500507e-004,
119.,0.31305769334314,0.40390837093864,0.22141500276878,5.6250645126392e-002,5.3682878230562e-003,0.42242574903521,0.408762108766,0.14938386724011,1.897554135009e-002,4.52733608591e-004,
120.,0.31151593058734,0.40451469478678,0.22212705374468,5.6438081109032e-002,5.4042397721651e-003,0.42073248012257,0.40975273747557,0.15000229217321,1.9056304873718e-002,4.5618535492857e-004,
121.,0.30996844382857,0.40512050144502,0.22284379299457,5.6626813703521e-002,5.4404480283168e-003,0.41903029309754,0.41074657137336,0.15062572410197,1.9137744176711e-002,4.5966725042081e-004,
122.,0.30841524119165,0.40572572768496,0.22356526030398,5.6816854991972e-002,5.4769158274391e-003,0.41731915959779,0.4117435780522,0.15125421585871,1.9219866780111e-002,4.6317971118883e-004,
123.,0.30685633195278,0.40633030870614,0.22429149578321,5.7008217179766e-002,5.5136463781026e-003,0.4155990522226,0.41274372347193,0.15188782085513,1.9302680296706e-002,4.6672315364547e-004,
124.,0.30529172656523,0.40693417810156,0.22502253986877,5.7200912596983e-002,5.5506428674569e-003,0.41386994457022,0.41374697191387,0.15252659308857,1.9386192432316e-002,4.7029799502092e-004,
125.,0.30372143668607,0.40753726782285,0.22575843332465,5.7394953699798e-002,5.5879084666357e-003,0.41213181127646,0.41475328593441,0.15317058714821,1.9470410987073e-002,4.7390465384625e-004,
