t,XA4,XB4,XC4,XD4,XE4,YA4,YB4,YC4,YD4,YE4,
48.,0.5693511132969,0.34395749941799,8.2258566391979e-002,5.2771199421835e-003,-8.4429904904799e-004,0.65464087012837,0.29661234023145,4.7290551079393e-002,1.5169113998133e-003,-6.0672839028043e-005,
49.,0.56805966955551,0.34482468709889,8.2578180177596e-002,5.2983853092932e-003,-7.6092214129198e-004,0.65350966840056,0.29752118794076,4.7500005615356e-002,1.5238488864343e-003,-5.4710843106839e-005,
50.,0.56677142091391,0.34569604346648,8.2898372071445e-002,5.3196728812953e-003,-6.8550933313684e-004,0.6523763238111,0.29843251775971,4.7709683898696e-002,1.5307895017884e-003,-4.9314971293451e-005,
51.,0.56548526611328,0.34657170335068,8.3219331957216e-002,5.3409965422072e-003,-6.1729796338113e-004,0.65124022918963,0.29934672527102,4.7919738322057e-002,1.5377386138207e-003,-4.443139653126e-005,
52.,0.5642002140728,0.34745178144387,8.3541233790858e-002,5.3623690576841e-003,-5.5559836520803e-004,0.65010083702789,0.30026416452549,4.8130308677166e-002,1.5447011603827e-003,-4.0011390931291e-005,
53.,0.56291537192261,0.34833637558349,8.386423719624e-002,5.3838021814438e-003,-4.9978688378445e-004,0.64895765255314,0.30118515320584,4.8341523396968e-002,1.5516816900302e-003,-3.6010845987917e-005,
54.,0.56162993436877,0.34922556953412,8.4188488906157e-002,5.4053067519563e-003,-4.4929956100684e-004,0.64781022761821,0.30210997713969,4.8553500680274e-002,1.5586843991352e-003,-3.2389837315699e-005,
55.,0.56034317423898,0.35011943534123,8.4514124063327e-002,5.4268927802608e-003,-4.0362642379649e-004,0.64665815531092,0.30303889424371,4.8766349509638e-002,1.5657131656265e-003,-2.9112229895655e-005,
56.,0.55905443407528,0.35101803531871,8.4841267394682e-002,5.4485695297017e-003,-3.6230631837449e-004,0.64550106519731,0.30397213797089,4.8980170572299e-002,1.5727715796563e-003,-2.6145320154291e-005,
57.,0.55776311865486,0.35192142372411,8.517003427113e-002,5.4703455883122e-003,-3.2492223841868e-004,0.64433861912291,0.30490992032393,4.9195057093206e-002,1.5798629714637e-003,-2.3459511514709e-005,
58.,0.55646868833414,0.35282964816748,8.5500531663827e-002,5.4922289345135e-003,-2.910970999615e-004,0.64317050750527,0.30585243449001,4.9411095588395e-002,1.5869904366851e-003,-2.1028020355868e-005,
59.,0.55517065312289,0.35374275079374,8.5832859007002e-002,5.5142269967377e-003,-2.6048992037095e-004,0.64199644605892,0.30679985714508,4.962836654623e-002,1.594156859342e-003,-1.8826609577016e-005,
60.,0.5538685674063,0.35466076927255,8.6167108976434e-002,5.5363467075338e-003,-2.3279236281827e-004,0.64081617290126,0.30775235046986,4.9846945043381e-002,1.6013649327162e-003,-1.683334721898e-005,
61.,0.55256202524212,0.3555837376247,8.6503368191833e-002,5.5585945526644e-003,-2.0772561131578e-004,0.63962944599354,0.30871006391421,5.0066901301766e-002,1.6086171783059e-003,-1.5028387819438e-005,
62.,0.55125065616828,0.35651168691022,8.6841717850577e-002,5.5809766156571e-003,-1.8503754473361e-004,0.63843604087721,0.309673135742,5.028830119214e-002,1.615915963038e-003,-1.339377438978e-005,
63.,0.54993412146416,0.35744464579926,8.718223429957e-002,5.6034986182308e-003,-1.6450018121914e-004,0.63723574867038,0.31064169438435,5.0511206689458e-002,1.623263514898e-003,-1.1913259086885e-005,
64.,0.5486121108149,0.35838264104398,8.7524989551299e-002,5.6261659569839e-003,-1.4590736716672e-004,0.63602837429343,0.3116158596256,5.0735676284683e-002,1.630661937123e-003,-1.05721408377e-005,
65.,0.54728433933401,0.35932569786704,8.787005174961e-002,5.6489837366903e-003,-1.2907268735594e-004,0.63481373489677,0.31259574364321,5.0961765357256e-002,1.6381132210921e-003,-9.3571183254483e-006,
66.,0.54595054490479,0.36027384027962,8.8217485590167e-002,5.6719568005214e-003,-1.1382757510568e-004,0.63359165846682,0.31358145192,5.1189526512047e-002,1.645619258035e-003,-8.2561568980979e-006,
67.,0.5446104858054,0.36122709134035,8.8567352700085e-002,5.6950897574831e-003,-1.0001960331433e-004,0.63236198258932,0.31457308404486,5.1419009884244e-002,1.6531818496689e-003,-7.2583680884178e-006,
68.,0.5432639385865,0.3621854733645,8.8919711980761e-002,5.718387007327e-003,-8.7510939081124e-005,0.63112455335147,0.31557073441592,5.1650263415311e-002,1.6608027178641e-003,-6.3539005607922e-006,
69.,0.54191069617391,0.36314900809159,8.9274619917584e-002,5.7418527631748e-003,-7.6176946259717e-005,0.62987922436685,0.3165744928583,5.1883333102826e-002,1.6684835134299e-003,-5.5338414052382e-006,
70.,0.5405505661719,0.36411771681805,8.9632130859766e-002,5.7654910720697e-003,-6.5904921790409e-005,0.62862585590878,0.31758444516717,5.2118263226753e-002,1.6762258241022e-003,-4.7901268039211e-006,
71.,0.53918336934522,0.36509162050085,8.9992297273292e-002,5.7893058336511e-003,-5.659295300657e-005,0.62736431413971,0.31860067358521,5.2355096554461e-002,1.6840311818083e-003,-4.115461182954e-006,
72.,0.53780893826081,0.36607073983677,9.0355169969639e-002,5.8133008171282e-003,-4.8148884342096e-005,0.6260944704255,0.31962325722271,5.2593874526554e-002,1.6919010692783e-003,-3.5032440485628e-006,
73.,0.53642711607202,0.36705509532156,9.0720798312669e-002,5.8374796767135e-003,-4.0489382966329e-005,0.6248162007251,0.32065227242722,5.2834637425401e-002,1.6998369260616e-003,-2.9475037773316e-006,
74.,0.53503775543004,0.36804470729231,9.1089230405868e-002,5.8618459656618e-003,-3.3539093880052e-005,0.62352938504683,0.32168779310881,5.3077424528056e-002,1.7078401540082e-003,-2.4428377054959e-006,
75.,0.53364071750912,0.36903959595587,9.1460513261873e-002,5.8864031490457e-003,-2.7229875909107e-005,0.62223390696405,0.32272989102651,5.3322274245094e-002,1.7159121222626e-003,-1.9843579166209e-006,
76.,0.5322358711335,0.37003978140591,9.1834692956048e-002,5.9111546153873e-003,-2.1500110849925e-005,0.62092965318328,0.32377863604034,5.3569224246752e-002,1.7240541718176e-003,-1.5676421891708e-006,
77.,0.53082309199542,0.3710452836304,9.2211814765691e-002,5.9361036872539e-003,-1.6294078766152e-005,0.61961651315923,0.32483409633311,5.3818311577605e-002,1.7322676196697e-003,-1.1886896125786e-006,
78.,0.52940226195447,0.37205612251141,9.2591923296303e-002,5.961253630917e-003,-1.1561393103629e-005,0.61829437875124,0.32589633860565,5.4069572760923e-002,1.7405537626137e-003,-8.4388042972588e-007,
79.,0.52797326841012,0.37307231781842,9.2975062596186e-002,5.9866076651609e-003,-7.2564898953831e-006,0.61696314391695,0.32696542824835,5.4323043893694e-002,1.7489138807101e-003,-5.2993970371973e-007,
80.,0.5265360037395,0.37409388919651,9.3361276260544e-002,6.0121689693239e-003,-3.3381658783969e-006,0.61562270443884,0.32804142949188,5.457876073326e-002,1.7573492404576e-003,-2.4390444408252e-007,
81.,0.5250903647939,0.37512085615017,9.3750607526122e-002,6.0379406906431e-003,2.3083915957867e-007,0.61427295768029,0.32912440553952,5.4836758776365e-002,1.7658610976976e-003,1.6906133710214e-008,
82.,0.52363625244797,0.3761532380237,9.4143099357315e-002,6.06392595097e-003,3.4842200393386e-006,0.6129138023679,0.33021441868294,5.5097073331372e-002,1.7744507002775e-003,2.549175159981e-007,
83.,0.52217357119606,0.37719105397873,9.4538794524603e-002,6.0901278529162e-003,6.4524476852146e-006,0.61154513839738,0.33131153040357,5.5359739584324e-002,1.783119290494e-003,4.7232423536509e-007,
84.,0.5207022287911,0.37823432296943,9.4937735676068e-002,6.116549485483e-003,9.1630779179843e-006,0.61016686666042,0.3324158014609,5.5624792659449e-002,1.7918681073397e-003,6.7111189393191e-007,
85.,0.5192221359216,0.37928306371583,9.5339965402672e-002,6.1431939292252e-003,1.1641030676117e-005,0.60877888889047,0.33352729196921,5.5892267674662e-002,1.8006983885702e-003,8.5307708788559e-007,
86.,0.517733205923,0.38033729467557,9.5745526297934e-002,6.1700642609921e-003,1.3908842500566e-005,0.60738110752539,0.33464606146401,5.6162199792555e-002,1.8096113726092e-003,1.0198454343334e-006,
87.,0.51623535451992,0.38139703401441,9.6154461012536e-002,6.1971635582876e-003,1.598689483828e-005,0.60597342558537,0.33577216895912,5.6434624267322e-002,1.8186083003079e-003,1.1728878775796e-006,
88.,0.5147284995962,0.38246229957565,9.6566812304388e-002,6.2244949032843e-003,1.7893620484254e-005,0.6045557465644,0.33690567299556,5.6709576488029e-002,1.8276904165727e-003,1.3135354426312e-006,
89.,0.51321256099005,0.3835331088486,9.6982623084576e-002,6.2520613865261e-003,1.9645690253394e-005,0.60312797433418,0.33804663168279,5.6987092018579e-002,1.8368589718732e-003,1.4429925818097e-006,
90.,0.51168746031186,0.38460947893639,9.7401936459632e-002,6.2798661103486e-003,2.1258181776464e-005,0.60169001305908,0.33919510273332,5.7267206634715e-002,1.8461152236427e-003,1.5623492489328e-006,
91.,0.51015312078238,0.38569142652298,9.782479577046e-002,6.3079121920442e-003,2.2744732131218e-005,0.60024176712114,0.34035114349111,5.754995635835e-002,1.8554604375823e-003,1.6725918217154e-006,
92.,0.50860946708943,0.38677896783964,9.8251244628276e-002,6.3362027667979e-003,2.4117675857865e-005,0.59878314105418,0.34151481095446,5.7835377489497e-002,1.8648958888771e-003,1.7746129842277e-006,
93.,0.5070564252612,0.38787211863078,9.8681326947848e-002,6.3647409904145e-003,2.5388169756309e-005,0.59731403948615,0.34268616179382,5.8123506636029e-002,1.8744228633339e-003,1.8692206656553e-006,
94.,0.5054939225548,0.3889708941193,9.9115086978307e-002,6.3935300418583e-003,2.6566305734543e-005,0.59583436708898,0.34386525236494,5.8414380741509e-002,1.8840426584476e-003,1.9571461278398e-006,
95.,0.5039218873584,0.39007530897136,9.9552569331772e-002,6.4225731256236e-003,2.7661212848125e-005,0.59434402853528,0.34505213871777,5.8708037111269e-002,1.8937565844048e-003,2.0390512816492e-006,
96.,0.50234024910587,0.3911853772606,9.9993819010005e-002,6.4518734739529e-003,2.8681149571168e-005,0.59284292846124,0.3462468766015,5.9004513436922e-002,1.9035659650294e-003,2.1155353050606e-006,
97.,0.50074893820272,0.39230111243183,0.1004388814293,6.4814343489171e-003,2.96335872288e-005,0.59133097143532,0.3474495214659,5.9303847819474e-002,1.9134721386769e-003,2.1871406307949e-006,
98.,0.49914788596222,0.39342252726418,0.10088780244378,6.5112590443722e-003,3.0525285441418e-005,0.58980806193209,0.34866012845928,5.9606078791177e-002,1.923476459083e-003,2.2543583631366e-006,
99.,0.49753702455106,0.39454963383354,0.10134062836725,6.5413508878043e-003,3.1362360345057e-005,0.58827410431102,0.34987875242338,5.9911245336252e-002,1.9335802961709e-003,2.3176331782783e-006,
100.,0.49591628694337,0.39568244347449,0.10179740599379,6.5717132420748e-003,3.2150346277708e-005,0.58672900279962,0.35110544788519,6.0219386910603e-002,1.9437850368218e-003,2.3773677571214e-006,
101.,0.49428560688272,0.39682096674152,0.10225818261712,6.6023495070751e-003,3.2894251561239e-005,0.58517266148089,0.35234026904606,6.053054346064e-002,1.9540920856125e-003,2.4339267964955e-006,
102.,0.49264491885119,0.39796521336952,0.10272300604905,6.6332631213011e-003,3.3598608939128e-005,0.58360498428442,0.35358326976813,6.0844755441288e-002,1.964502865524e-003,2.4876406365455e-006,
103.,0.49099415804503,0.39911519223359,0.10319192463684,6.6644575633549e-003,3.4267521187842e-005,0.58202587498132,0.35483450355823,6.1162063833285e-002,1.975018818624e-003,2.5388085431584e-006,
104.,0.48933326035637,0.40027091130803,0.10366498727986,6.695936353382e-003,3.4904702358003e-005,0.58043523718236,0.35609402354939,6.1482510159847e-002,1.9856414067272e-003,2.5877016783476e-006,
105.,0.48766216236057,0.40143237762454,0.10414224344537,6.7277030544505e-003,3.5513515069817e-005,0.57883297433943,0.35736188247999,6.1806136502761e-002,1.9963721120344e-003,2.6345657854273e-006,
106.,0.48598080130864,0.4025995972295,0.10462374318374,6.7597612738789e-003,3.6097004235372e-005,0.57721898974993,0.35863813267071,6.2132985517989e-002,2.0072124377543e-003,2.6796236202951e-006,
107.,0.48428911512452,0.40377257514044,0.10510953714297,6.7921146645177e-003,3.6657927554326e-005,0.5755931865641,0.35992282599922,6.2463100450815e-002,2.0181639087108e-003,2.7230771501748e-006,
108.,0.48258704240676,0.4049513153015,0.10559967658267,6.82476692599e-003,3.7198783088057e-005,0.57395546779509,0.36121601387281,6.2796525150622e-002,2.0292280719349e-003,2.7651095424101e-006,
109.,0.4808745224344,0.40613582053786,0.10609421338765,6.8577218058968e-003,3.772183419676e-005,0.57230573633162,0.36251774719886,6.3133304085308e-002,2.0404064972472e-003,2.8058869648385e-006,
110.,0.47915149517673,0.40732609250929,0.1065932000809,6.8909831009894e-003,3.8229132086793e-005,0.5706438949532,0.36382807635334,6.3473482355418e-002,2.0517007778287e-003,2.8455602138855e-006,
111.,0.47741790130668,0.40852213166247,0.10709668983634,6.9245546583139e-003,3.8722536201512e-005,0.56896984634789,0.36514705114712,6.3817105708009e-002,2.0631125307844e-003,2.8842661874495e-006,
112.,0.47567368221765,0.40972393718227,0.10760473649109,6.9584403763317e-003,3.920373266013e-005,0.56728349313235,0.36647472079045,6.416422055029e-002,2.0746433976994e-003,2.9221292182139e-006,
113.,0.47391878004367,0.41093150694189,0.10811739455749,6.9926442060176e-003,3.9674250931539e-005,0.56558473787425,0.36781113385521,6.4514873963064e-002,2.0862950451895e-003,2.9592622793838e-006,
114.,0.47215313768254,0.4121448374518,0.10863471923481,7.0271701519395e-003,4.0135478912621e-005,0.56387348311708,0.36915633823538,6.4869113714013e-002,2.0980691654468e-003,2.9957680759187e-006,
115.,0.47037669882201,0.41336392380743,0.10915676642067,7.0620222733225e-003,4.0588676563944e-005,0.56214963140707,0.37051038110529,6.522698827083e-002,2.1099674767826e-003,3.031740031949e-006,
116.,0.46858940796876,0.41458875963559,0.10968359272231,7.0972046850984e-003,4.1034988240558e-005,0.56041308532247,0.37187330887594,6.5588546814237e-002,2.1219917241668e-003,3.0672631838382e-006,
117.,0.46679121048005,0.41581933703965,0.11021525546752,7.1327215589441e-003,4.1475453843982e-005,0.55866374750501,0.37324516714933,6.5953839250904e-002,2.134143679766e-003,3.102414988779e-006,
118.,0.46498205259799,0.41705564654329,0.11075181271551,7.1685771243099e-003,4.1911018905319e-005,0.55690152069355,0.37462600067063,6.6322916226281e-002,2.1464251434807e-003,3.1372660556606e-006,
119.,0.46316188148641,0.41829767703293,0.11129332326751,7.2047756694399e-003,4.2342543706613e-005,0.55512630775996,0.37601585327838,6.6695829137373e-002,2.1588379434823e-003,3.1718808076692e-006,
120.,0.46133064527005,0.41954541569877,0.11183984667726,7.2413215423857e-003,4.2770811528748e-005,0.55333801174724,0.37741476785248,6.7072630145452e-002,2.17138393675e-003,3.2063180807308e-006,
121.,0.45948829307622,0.42079884797431,0.11239144326134,7.2782191520151e-003,4.3196536110304e-005,0.5515365359098,0.37882278626019,6.7453372188734e-002,2.1840650096092e-003,3.2406316661601e-006,
122.,0.4576347750788,0.42205795747446,0.11294817410933,7.3154729690168e-003,4.3620368394453e-005,0.54972178375602,0.38023994929987,6.7838108995029e-002,2.1968830782712e-003,3.2748708003097e-006,
123.,0.45577004254442,0.42332272593213,0.11351010109392,7.3530875269027e-003,4.404290263101e-005,0.54789365909305,0.3816662966426,6.8226895094363e-002,2.2098400893748e-003,3.3090806093096e-006,
124.,0.45389404788099,0.42459313313327,0.11407728688084,7.3910674230076e-003,4.4464681894489e-005,0.54605206607384,0.38310186677152,6.8619785831596e-002,2.2229380205303e-003,3.3433025107279e-006,
125.,0.45200674468839,0.42586915685035,0.1146497949387,7.4294173194891e-003,4.4886203075889e-005,0.54419690924656,0.38454669691897,6.9016837379026e-002,2.2361788808663e-003,3.3775745771371e-006,
